notification_id,channel,provider,failure_code,failure_reason,retry_count,final_status,timestamp
notif-773,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-03-30T19:09:55.601Z
notif-774,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-06-09T11:15:55.601Z
notif-775,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-05-26T19:09:55.601Z
notif-776,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-04-29T09:52:55.601Z
notif-777,sms,twilio,NETWORK_ERROR,network_error,3,FAILED,2026-04-27T11:53:55.601Z
notif-778,email,nodemailer,NETWORK_ERROR,network_error,3,FAILED,2026-04-03T12:53:55.601Z
notif-779,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,4,FAILED,2026-04-04T11:41:55.601Z
notif-780,in_app,in_app,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-01T19:09:55.601Z
notif-781,sms,twilio,EXPIRED_TOKEN,expired_token,1,FAILED,2026-05-23T19:09:55.601Z
notif-782,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-04-05T12:33:55.601Z
notif-783,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,4,FAILED,2026-04-20T09:55:55.601Z
notif-784,push,fcm,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-04-17T08:01:55.601Z
notif-785,sms,msg91,EXPIRED_TOKEN,expired_token,3,FAILED,2026-06-03T10:13:55.601Z
notif-786,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-04-29T09:17:55.601Z
notif-787,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-06-15T11:41:55.601Z
notif-788,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,5,FAILED,2026-05-18T13:30:55.601Z
notif-789,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,3,DLQ,2026-06-11T12:20:55.601Z
notif-790,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-05-06T08:52:55.601Z
notif-791,sms,twilio,EXPIRED_TOKEN,expired_token,4,DLQ,2026-04-19T11:19:55.601Z
notif-792,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-06-02T12:01:55.601Z
notif-793,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-03-18T19:09:55.601Z
notif-794,sms,twilio,NETWORK_ERROR,network_error,1,DLQ,2026-03-30T13:32:55.601Z
notif-795,sms,twilio,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-20T09:00:55.601Z
notif-796,sms,msg91,EXPIRED_TOKEN,expired_token,5,DLQ,2026-06-03T09:55:55.601Z
notif-797,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-03-19T09:41:55.601Z
notif-798,push,fcm,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-04-12T19:09:55.601Z
notif-799,in_app,in_app,EXPIRED_TOKEN,expired_token,4,DLQ,2026-04-15T19:09:55.601Z
notif-800,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,3,FAILED,2026-04-14T19:09:55.601Z
notif-801,sms,msg91,RATE_LIMITED,rate_limited,1,FAILED,2026-04-12T09:16:55.601Z
notif-802,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,4,DLQ,2026-04-26T13:47:55.601Z
notif-803,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-05-04T12:35:55.601Z
notif-804,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,2,DLQ,2026-05-17T09:09:55.601Z
notif-805,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-06-03T10:12:55.602Z
notif-806,in_app,in_app,RATE_LIMITED,rate_limited,4,DLQ,2026-06-06T08:57:55.602Z
notif-807,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,FAILED,2026-04-05T13:39:55.602Z
notif-808,sms,twilio,NETWORK_ERROR,network_error,1,FAILED,2026-03-23T19:09:55.602Z
notif-809,push,fcm,EXPIRED_TOKEN,expired_token,4,FAILED,2026-06-01T09:13:55.602Z
notif-810,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-06-07T09:04:55.602Z
notif-811,sms,msg91,NETWORK_ERROR,network_error,2,FAILED,2026-06-15T08:37:55.602Z
notif-812,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-06-08T11:23:55.602Z
notif-813,sms,twilio,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-06-04T09:19:55.602Z
notif-814,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-03-25T19:09:55.602Z
notif-815,email,nodemailer,DND_BLOCKED,dnd_blocked,2,FAILED,2026-05-01T19:09:55.602Z
notif-816,sms,twilio,NETWORK_ERROR,network_error,2,FAILED,2026-05-23T19:09:55.602Z
notif-817,sms,msg91,NETWORK_ERROR,network_error,1,FAILED,2026-05-23T19:09:55.602Z
notif-818,in_app,in_app,EXPIRED_TOKEN,expired_token,1,FAILED,2026-06-02T11:21:55.602Z
notif-819,push,fcm,EXPIRED_TOKEN,expired_token,4,DLQ,2026-05-22T13:04:55.602Z
notif-820,sms,msg91,DND_BLOCKED,dnd_blocked,3,DLQ,2026-06-02T08:44:55.602Z
notif-821,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,5,FAILED,2026-05-05T09:39:55.602Z
notif-822,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-22T12:44:55.602Z
notif-823,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-03-29T11:00:55.602Z
notif-824,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-27T11:31:55.602Z
notif-825,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-20T10:46:55.602Z
notif-826,in_app,in_app,RATE_LIMITED,rate_limited,5,FAILED,2026-05-09T09:44:55.602Z
notif-827,in_app,in_app,EXPIRED_TOKEN,expired_token,2,DLQ,2026-05-25T12:24:55.602Z
notif-828,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-05-05T12:11:55.602Z
notif-829,email,nodemailer,NETWORK_ERROR,network_error,4,DLQ,2026-03-25T09:01:55.602Z
notif-830,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,5,DLQ,2026-05-21T09:51:55.602Z
notif-831,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-20T10:42:55.602Z
notif-832,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-25T19:09:55.602Z
notif-833,sms,twilio,DND_BLOCKED,dnd_blocked,2,FAILED,2026-03-25T12:21:55.602Z
notif-834,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-06-12T13:20:55.602Z
notif-835,sms,msg91,RATE_LIMITED,rate_limited,5,DLQ,2026-04-12T13:11:55.602Z
notif-836,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-04-14T10:52:55.602Z
notif-837,email,nodemailer,INVALID_TEMPLATE,invalid_template,2,DLQ,2026-03-30T08:14:55.602Z
notif-838,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,4,FAILED,2026-05-11T11:05:55.602Z
notif-839,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-04-09T10:00:55.602Z
notif-840,email,nodemailer,NETWORK_ERROR,network_error,5,FAILED,2026-05-04T10:18:55.602Z
notif-841,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-04-03T11:04:55.602Z
notif-842,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-12T08:05:55.602Z
notif-843,in_app,in_app,NETWORK_ERROR,network_error,4,DLQ,2026-04-16T11:19:55.602Z
notif-844,in_app,in_app,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-06-05T11:06:55.602Z
notif-845,push,fcm,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-29T13:49:55.602Z
notif-846,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-05-03T08:48:55.602Z
notif-847,email,nodemailer,NETWORK_ERROR,network_error,2,FAILED,2026-06-04T09:37:55.602Z
notif-848,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,1,FAILED,2026-04-15T13:51:55.602Z
notif-849,email,nodemailer,RATE_LIMITED,rate_limited,5,DLQ,2026-05-31T08:43:55.602Z
notif-850,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,2,DLQ,2026-05-16T19:09:55.602Z
notif-851,sms,msg91,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-05-21T19:09:55.602Z
notif-852,email,nodemailer,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-03-30T12:50:55.602Z
notif-853,whatsapp,whatsapp_cloud,DND_BLOCKED,dnd_blocked,4,FAILED,2026-05-04T12:21:55.602Z
notif-854,email,nodemailer,EXPIRED_TOKEN,expired_token,5,FAILED,2026-05-02T10:53:55.602Z
notif-855,sms,msg91,NETWORK_ERROR,network_error,5,FAILED,2026-06-14T10:24:55.602Z
notif-856,email,nodemailer,EXPIRED_TOKEN,expired_token,3,FAILED,2026-06-02T12:24:55.602Z
notif-857,in_app,in_app,EXPIRED_TOKEN,expired_token,3,FAILED,2026-04-13T11:45:55.602Z
notif-858,sms,twilio,DND_BLOCKED,dnd_blocked,5,FAILED,2026-05-24T13:53:55.602Z
notif-859,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-27T12:36:55.602Z
notif-860,in_app,in_app,DND_BLOCKED,dnd_blocked,1,FAILED,2026-05-20T08:22:55.602Z
notif-861,push,fcm,PROVIDER_TIMEOUT,provider_timeout,4,DLQ,2026-05-24T11:18:55.602Z
notif-862,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-03-21T19:09:55.602Z
notif-863,in_app,in_app,EXPIRED_TOKEN,expired_token,4,FAILED,2026-05-20T12:46:55.602Z
notif-864,in_app,in_app,RATE_LIMITED,rate_limited,2,DLQ,2026-04-28T12:19:55.602Z
notif-865,push,fcm,DND_BLOCKED,dnd_blocked,5,FAILED,2026-06-05T13:51:55.602Z
notif-866,in_app,in_app,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-28T08:16:55.602Z
notif-867,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-06-13T08:43:55.602Z
notif-868,email,nodemailer,DND_BLOCKED,dnd_blocked,1,FAILED,2026-05-30T12:23:55.602Z
notif-869,in_app,in_app,RATE_LIMITED,rate_limited,2,FAILED,2026-05-04T10:52:55.602Z
notif-870,sms,twilio,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-06-10T08:32:55.602Z
notif-871,email,nodemailer,INVALID_TEMPLATE,invalid_template,4,DLQ,2026-06-11T10:34:55.602Z
notif-872,push,fcm,DND_BLOCKED,dnd_blocked,1,DLQ,2026-03-26T10:58:55.602Z
notif-873,in_app,in_app,RATE_LIMITED,rate_limited,2,FAILED,2026-03-29T11:17:55.602Z
notif-874,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-03-25T08:09:55.602Z
notif-875,push,fcm,EXPIRED_TOKEN,expired_token,5,DLQ,2026-05-28T12:27:55.602Z
notif-876,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-05-29T13:22:55.602Z
notif-877,in_app,in_app,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-04-20T10:23:55.602Z
notif-878,sms,twilio,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-04-17T11:41:55.602Z
notif-879,sms,twilio,DND_BLOCKED,dnd_blocked,2,DLQ,2026-06-11T09:10:55.602Z
notif-880,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-05-03T10:44:55.602Z
notif-881,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-05-13T11:01:55.602Z
notif-882,sms,msg91,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-09T12:12:55.602Z
notif-883,push,fcm,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-04-17T19:09:55.602Z
notif-884,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-05-04T09:57:55.602Z
notif-885,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-04-15T11:12:55.602Z
notif-886,email,nodemailer,EXPIRED_TOKEN,expired_token,3,FAILED,2026-06-15T08:41:55.602Z
notif-887,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,DLQ,2026-05-13T08:38:55.602Z
notif-888,push,fcm,INVALID_RECIPIENT,invalid_recipient,3,DLQ,2026-03-26T19:09:55.602Z
notif-889,in_app,in_app,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-05-09T19:09:55.602Z
notif-890,sms,twilio,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-05-08T08:22:55.602Z
notif-891,sms,msg91,DND_BLOCKED,dnd_blocked,1,FAILED,2026-06-01T12:07:55.602Z
notif-892,push,fcm,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-05-05T09:18:55.602Z
notif-893,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,4,FAILED,2026-03-22T13:49:55.602Z
notif-894,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-05-05T09:03:55.602Z
notif-895,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-03-21T19:09:55.602Z
notif-896,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-05-27T11:17:55.602Z
notif-897,sms,twilio,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-05-10T13:15:55.602Z
notif-898,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,1,DLQ,2026-03-18T11:49:55.602Z
notif-899,sms,twilio,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-04-02T19:09:55.602Z
notif-900,push,fcm,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-05-19T09:45:55.602Z
notif-901,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-05-04T11:18:55.602Z
notif-902,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-03-18T19:09:55.602Z
notif-903,in_app,in_app,NETWORK_ERROR,network_error,2,FAILED,2026-05-05T10:39:55.602Z
notif-904,email,nodemailer,EXPIRED_TOKEN,expired_token,3,DLQ,2026-04-28T19:09:55.602Z
notif-905,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-04-09T19:09:55.602Z
notif-906,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-04-27T11:28:55.602Z
notif-907,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,1,FAILED,2026-05-07T19:09:55.602Z
notif-908,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-05-31T09:47:55.602Z
notif-909,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-03T19:09:55.602Z
notif-910,in_app,in_app,NETWORK_ERROR,network_error,3,FAILED,2026-05-23T12:55:55.602Z
notif-911,email,nodemailer,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-03-18T19:09:55.602Z
notif-912,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,2,DLQ,2026-05-24T12:23:55.602Z
notif-913,email,nodemailer,RATE_LIMITED,rate_limited,5,FAILED,2026-05-04T08:55:55.602Z
notif-914,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-05-02T12:31:55.602Z
notif-915,push,fcm,EXPIRED_TOKEN,expired_token,4,DLQ,2026-04-12T11:26:55.602Z
notif-916,email,nodemailer,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-05-24T13:17:55.602Z
notif-917,push,fcm,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-19T19:09:55.602Z
notif-918,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-04-03T08:30:55.602Z
notif-919,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,4,FAILED,2026-03-26T08:45:55.602Z
notif-920,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-03-18T08:07:55.602Z
notif-921,sms,twilio,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-04-24T08:37:55.602Z
notif-922,sms,twilio,DND_BLOCKED,dnd_blocked,3,FAILED,2026-05-29T12:10:55.602Z
notif-923,push,fcm,INVALID_TEMPLATE,invalid_template,5,DLQ,2026-03-30T11:49:55.602Z
notif-924,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-02T10:58:55.602Z
notif-925,push,fcm,RATE_LIMITED,rate_limited,5,FAILED,2026-04-30T11:48:55.602Z
notif-926,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,2,FAILED,2026-06-01T12:09:55.602Z
notif-927,email,nodemailer,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-03-25T12:03:55.602Z
notif-928,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,3,DLQ,2026-05-10T09:03:55.602Z
notif-929,sms,msg91,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-03-21T12:01:55.602Z
notif-930,sms,twilio,DND_BLOCKED,dnd_blocked,4,DLQ,2026-05-31T08:42:55.602Z
notif-931,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,2,FAILED,2026-04-09T13:30:55.602Z
notif-932,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,2,FAILED,2026-04-29T19:09:55.602Z
notif-933,push,fcm,DND_BLOCKED,dnd_blocked,3,FAILED,2026-04-22T19:09:55.602Z
notif-934,email,nodemailer,NETWORK_ERROR,network_error,4,FAILED,2026-06-06T08:50:55.602Z
notif-935,email,nodemailer,DND_BLOCKED,dnd_blocked,5,DLQ,2026-06-10T08:17:55.602Z
notif-936,sms,msg91,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-06-10T08:21:55.602Z
notif-937,sms,msg91,EXPIRED_TOKEN,expired_token,1,FAILED,2026-04-03T10:57:55.602Z
notif-938,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-04-01T13:37:55.602Z
notif-939,whatsapp,whatsapp_cloud,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-03-21T12:29:55.602Z
notif-940,email,nodemailer,EXPIRED_TOKEN,expired_token,3,FAILED,2026-04-12T13:50:55.602Z
notif-941,sms,twilio,RATE_LIMITED,rate_limited,2,FAILED,2026-03-27T10:12:55.602Z
notif-942,email,nodemailer,DND_BLOCKED,dnd_blocked,4,DLQ,2026-05-16T19:09:55.602Z
notif-943,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-04-06T08:11:55.602Z
notif-944,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-23T19:09:55.602Z
notif-945,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,5,FAILED,2026-04-09T13:47:55.602Z
notif-946,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-06-08T12:00:55.602Z
notif-947,in_app,in_app,NETWORK_ERROR,network_error,4,FAILED,2026-05-26T12:31:55.602Z
notif-948,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,5,FAILED,2026-05-27T19:09:55.602Z
notif-949,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,5,DLQ,2026-05-29T08:46:55.602Z
notif-950,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,1,FAILED,2026-06-09T11:53:55.602Z
notif-951,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,1,DLQ,2026-04-26T12:29:55.602Z
notif-952,sms,twilio,NETWORK_ERROR,network_error,1,FAILED,2026-04-08T19:09:55.602Z
notif-953,push,fcm,RATE_LIMITED,rate_limited,1,FAILED,2026-06-13T10:19:55.602Z
notif-954,in_app,in_app,NETWORK_ERROR,network_error,1,FAILED,2026-03-22T10:07:55.602Z
notif-955,email,nodemailer,NETWORK_ERROR,network_error,3,FAILED,2026-05-31T13:56:55.602Z
notif-956,push,fcm,EXPIRED_TOKEN,expired_token,5,FAILED,2026-05-26T12:32:55.602Z
notif-957,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-06-14T12:30:55.602Z
notif-958,email,nodemailer,INVALID_TEMPLATE,invalid_template,4,DLQ,2026-05-30T09:05:55.602Z
notif-959,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-05-24T12:26:55.602Z
notif-960,sms,msg91,INVALID_TEMPLATE,invalid_template,2,FAILED,2026-03-29T12:10:55.602Z
notif-961,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-05-18T09:17:55.602Z
notif-962,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-18T19:09:55.602Z
notif-963,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,DLQ,2026-04-05T09:07:55.602Z
notif-964,sms,twilio,RATE_LIMITED,rate_limited,2,FAILED,2026-05-16T12:25:55.602Z
notif-965,sms,msg91,EXPIRED_TOKEN,expired_token,3,FAILED,2026-03-30T19:09:55.602Z
notif-966,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,3,FAILED,2026-05-02T09:48:55.602Z
notif-967,whatsapp,whatsapp_cloud,PROVIDER_TIMEOUT,provider_timeout,4,FAILED,2026-05-21T11:21:55.602Z
notif-968,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,4,FAILED,2026-03-26T08:43:55.602Z
notif-969,push,fcm,NETWORK_ERROR,network_error,4,FAILED,2026-03-27T12:49:55.602Z
notif-970,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-25T09:42:55.602Z
notif-971,email,nodemailer,PROVIDER_TIMEOUT,provider_timeout,5,DLQ,2026-03-21T10:40:55.602Z
notif-972,push,fcm,NETWORK_ERROR,network_error,1,FAILED,2026-06-14T10:58:55.602Z
notif-973,email,nodemailer,RATE_LIMITED,rate_limited,1,DLQ,2026-06-09T09:07:55.602Z
notif-974,in_app,in_app,RATE_LIMITED,rate_limited,4,FAILED,2026-05-18T11:45:55.602Z
notif-975,in_app,in_app,INVALID_TEMPLATE,invalid_template,1,FAILED,2026-04-11T08:37:55.602Z
notif-976,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,2,FAILED,2026-03-25T12:40:55.602Z
notif-977,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,4,DLQ,2026-03-25T19:09:55.602Z
notif-978,sms,twilio,EXPIRED_TOKEN,expired_token,1,FAILED,2026-05-31T11:02:55.602Z
notif-979,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-05-29T12:37:55.602Z
notif-980,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-05-25T10:27:55.602Z
notif-981,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-04-30T08:51:55.602Z
notif-982,in_app,in_app,INVALID_TEMPLATE,invalid_template,5,FAILED,2026-06-11T13:44:55.602Z
notif-983,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,2,FAILED,2026-05-29T19:09:55.602Z
notif-984,email,nodemailer,INVALID_RECIPIENT,invalid_recipient,5,DLQ,2026-04-10T19:09:55.602Z
notif-985,whatsapp,whatsapp_cloud,INVALID_RECIPIENT,invalid_recipient,1,DLQ,2026-05-02T09:02:55.602Z
notif-986,push,fcm,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-21T08:15:55.602Z
notif-987,push,fcm,RATE_LIMITED,rate_limited,4,FAILED,2026-05-07T08:16:55.602Z
notif-988,in_app,in_app,INVALID_RECIPIENT,invalid_recipient,3,FAILED,2026-03-18T19:09:55.602Z
notif-989,push,fcm,RATE_LIMITED,rate_limited,1,DLQ,2026-05-04T12:46:55.602Z
notif-990,email,nodemailer,DND_BLOCKED,dnd_blocked,3,FAILED,2026-05-22T11:03:55.602Z
notif-991,in_app,in_app,INVALID_TEMPLATE,invalid_template,4,FAILED,2026-06-13T08:23:55.602Z
notif-992,email,nodemailer,DND_BLOCKED,dnd_blocked,2,FAILED,2026-04-29T10:27:55.602Z
notif-993,push,fcm,PROVIDER_TIMEOUT,provider_timeout,5,FAILED,2026-05-06T11:42:55.602Z
notif-994,in_app,in_app,PROVIDER_TIMEOUT,provider_timeout,3,DLQ,2026-03-30T10:14:55.602Z
notif-995,sms,twilio,DND_BLOCKED,dnd_blocked,5,FAILED,2026-04-28T08:53:55.602Z
notif-996,push,fcm,RATE_LIMITED,rate_limited,3,FAILED,2026-05-24T11:14:55.602Z
notif-997,email,nodemailer,EXPIRED_TOKEN,expired_token,2,FAILED,2026-05-29T12:02:55.602Z
notif-998,in_app,in_app,INVALID_TEMPLATE,invalid_template,4,DLQ,2026-03-30T12:45:55.602Z
notif-999,whatsapp,whatsapp_cloud,RATE_LIMITED,rate_limited,1,DLQ,2026-06-09T12:16:55.602Z
notif-1000,email,nodemailer,NETWORK_ERROR,network_error,1,DLQ,2026-05-02T10:35:55.602Z
notif-1001,email,nodemailer,RATE_LIMITED,rate_limited,1,FAILED,2026-05-19T19:09:55.602Z
notif-1002,push,fcm,EXPIRED_TOKEN,expired_token,5,DLQ,2026-03-22T11:44:55.602Z
notif-1003,whatsapp,whatsapp_cloud,EXPIRED_TOKEN,expired_token,4,DLQ,2026-05-17T19:09:55.602Z
notif-1004,push,fcm,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-05-31T08:27:55.602Z
notif-1005,push,fcm,INVALID_TEMPLATE,invalid_template,2,DLQ,2026-06-07T19:09:55.602Z
notif-1006,push,fcm,DND_BLOCKED,dnd_blocked,1,FAILED,2026-06-13T13:52:55.602Z
notif-1007,email,nodemailer,NETWORK_ERROR,network_error,5,FAILED,2026-05-15T08:40:55.602Z
notif-1008,push,fcm,INVALID_RECIPIENT,invalid_recipient,1,FAILED,2026-04-27T09:33:55.602Z
notif-1009,push,fcm,DND_BLOCKED,dnd_blocked,5,DLQ,2026-05-23T08:54:55.602Z
notif-1010,sms,twilio,PROVIDER_TIMEOUT,provider_timeout,3,FAILED,2026-05-23T12:41:55.602Z
notif-1011,email,nodemailer,RATE_LIMITED,rate_limited,3,FAILED,2026-05-21T13:10:55.602Z
notif-1012,push,fcm,INVALID_RECIPIENT,invalid_recipient,2,FAILED,2026-04-27T13:13:55.602Z
notif-1013,whatsapp,whatsapp_cloud,NETWORK_ERROR,network_error,3,FAILED,2026-05-29T12:41:55.602Z
notif-1014,push,fcm,INVALID_RECIPIENT,invalid_recipient,4,DLQ,2026-04-03T13:16:55.602Z
notif-1015,in_app,in_app,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-04-26T09:58:55.602Z
notif-1016,push,fcm,INVALID_TEMPLATE,invalid_template,3,FAILED,2026-03-21T08:35:55.602Z
notif-1017,in_app,in_app,RATE_LIMITED,rate_limited,1,DLQ,2026-05-27T08:35:55.602Z
