complaint_id,user_id,complaint_type,channel,event_type,description,timestamp,resolved
complaint-626,user-4185,too_many_notifications,in_app,RISK-004,User complaint: too many notifications,2026-06-11T12:35:36.401Z,false
complaint-627,user-2367,irrelevant_content,push,MKTX-004,User complaint: irrelevant content,2026-06-05T09:22:36.401Z,true
complaint-628,user-9542,wrong_channel,whatsapp,RISK-002,User complaint: wrong channel,2026-06-04T12:07:36.401Z,false
complaint-629,user-2908,missing_critical_notification,whatsapp,TXNX-005,User complaint: missing critical notification,2026-05-28T13:52:36.401Z,true
complaint-630,user-5091,too_many_notifications,push,TXNX-004,User complaint: too many notifications,2026-06-09T08:02:36.401Z,true
complaint-631,user-9417,irrelevant_content,email,RISK-002,User complaint: irrelevant content,2026-06-12T10:26:36.401Z,true
complaint-632,user-3268,too_many_notifications,push,MKTX-003,User complaint: too many notifications,2026-05-21T08:03:36.401Z,true
complaint-633,user-3048,wrong_time,sms,REGX-004,User complaint: wrong time,2026-06-07T10:26:36.401Z,true
complaint-634,user-5691,wrong_channel,sms,RISK-001,User complaint: wrong channel,2026-05-23T10:24:36.401Z,true
complaint-635,user-6136,missing_critical_notification,sms,REGX-005,User complaint: missing critical notification,2026-05-28T10:53:36.401Z,true
complaint-636,user-8624,too_many_notifications,in_app,TXNX-001,User complaint: too many notifications,2026-06-12T10:17:36.401Z,false
complaint-637,user-3263,wrong_time,sms,TXNX-004,User complaint: wrong time,2026-05-19T08:45:36.401Z,true
complaint-638,user-8945,wrong_time,whatsapp,TXNX-003,User complaint: wrong time,2026-05-22T13:31:36.401Z,false
complaint-639,user-7832,irrelevant_content,whatsapp,MKTX-002,User complaint: irrelevant content,2026-06-11T08:28:36.401Z,false
complaint-640,user-8207,too_many_notifications,sms,MKTX-005,User complaint: too many notifications,2026-05-27T09:21:36.401Z,true
complaint-641,user-8193,irrelevant_content,email,TXNX-001,User complaint: irrelevant content,2026-05-27T13:51:36.401Z,true
complaint-642,user-1925,too_many_notifications,sms,MKTX-001,User complaint: too many notifications,2026-06-08T10:26:36.401Z,true
complaint-643,user-1070,too_many_notifications,in_app,TXNX-004,User complaint: too many notifications,2026-05-30T11:05:36.401Z,true
complaint-644,user-3937,too_many_notifications,in_app,RISK-005,User complaint: too many notifications,2026-05-26T10:26:36.401Z,true
complaint-645,user-3505,irrelevant_content,push,SIPX-005,User complaint: irrelevant content,2026-05-29T11:24:36.401Z,true
complaint-646,user-585,wrong_channel,push,RISK-004,User complaint: wrong channel,2026-06-05T10:23:36.401Z,true
complaint-647,user-6835,too_many_notifications,push,SIPX-003,User complaint: too many notifications,2026-06-05T10:18:36.401Z,true
complaint-648,user-6550,too_many_notifications,push,TXNX-005,User complaint: too many notifications,2026-06-17T10:26:36.401Z,false
complaint-649,user-5408,missing_critical_notification,push,REGX-004,User complaint: missing critical notification,2026-06-07T11:17:36.401Z,true
complaint-650,user-4217,wrong_time,email,TXNX-004,User complaint: wrong time,2026-05-19T08:40:36.401Z,true
complaint-651,user-7310,missing_critical_notification,push,MKTX-003,User complaint: missing critical notification,2026-05-28T13:58:36.401Z,true
complaint-652,user-1530,missing_critical_notification,push,SIPX-002,User complaint: missing critical notification,2026-06-17T08:30:36.401Z,true
complaint-653,user-5987,too_many_notifications,in_app,TXNX-005,User complaint: too many notifications,2026-06-13T09:59:36.401Z,true
complaint-654,user-9047,irrelevant_content,push,TXNX-004,User complaint: irrelevant content,2026-06-13T11:14:36.401Z,false
complaint-655,user-9145,irrelevant_content,in_app,SIPX-003,User complaint: irrelevant content,2026-05-28T10:35:36.401Z,true
complaint-656,user-2733,wrong_channel,push,RISK-002,User complaint: wrong channel,2026-05-29T10:26:36.401Z,true
complaint-657,user-7791,too_many_notifications,email,RISK-002,User complaint: too many notifications,2026-06-03T10:26:36.401Z,false
complaint-658,user-6782,too_many_notifications,sms,TXNX-003,User complaint: too many notifications,2026-06-12T11:38:36.401Z,true
complaint-659,user-8200,irrelevant_content,email,TXNX-001,User complaint: irrelevant content,2026-05-28T09:55:36.401Z,true
complaint-660,user-8869,too_many_notifications,sms,REGX-004,User complaint: too many notifications,2026-06-08T11:27:36.401Z,true
complaint-661,user-2872,irrelevant_content,email,SIPX-005,User complaint: irrelevant content,2026-05-23T08:20:36.401Z,true
complaint-662,user-8405,wrong_channel,in_app,SIPX-003,User complaint: wrong channel,2026-05-22T13:11:36.401Z,true
complaint-663,user-4188,wrong_time,whatsapp,TXNX-005,User complaint: wrong time,2026-05-31T13:22:36.401Z,true
complaint-664,user-4736,too_many_notifications,whatsapp,RISK-005,User complaint: too many notifications,2026-06-08T08:40:36.401Z,true
complaint-665,user-6286,wrong_time,in_app,MKTX-002,User complaint: wrong time,2026-06-09T11:35:36.401Z,true
complaint-666,user-8457,wrong_time,email,SIPX-001,User complaint: wrong time,2026-05-29T10:40:36.401Z,true
complaint-667,user-8420,irrelevant_content,email,REGX-002,User complaint: irrelevant content,2026-05-23T10:58:36.401Z,false
complaint-668,user-2670,too_many_notifications,email,SIPX-002,User complaint: too many notifications,2026-05-20T10:26:36.401Z,true
complaint-669,user-1822,wrong_channel,in_app,RISK-001,User complaint: wrong channel,2026-05-22T13:08:36.401Z,true
complaint-670,user-333,wrong_channel,email,TXNX-003,User complaint: wrong channel,2026-05-29T12:25:36.401Z,true
complaint-671,user-3739,wrong_time,sms,SIPX-004,User complaint: wrong time,2026-06-02T10:17:36.401Z,true
complaint-672,user-8673,irrelevant_content,whatsapp,SIPX-003,User complaint: irrelevant content,2026-06-05T11:43:36.401Z,true
complaint-673,user-3074,too_many_notifications,sms,RISK-005,User complaint: too many notifications,2026-06-05T10:16:36.401Z,true
complaint-674,user-4384,wrong_channel,push,RISK-001,User complaint: wrong channel,2026-06-01T12:33:36.401Z,true
complaint-675,user-3054,irrelevant_content,in_app,SIPX-003,User complaint: irrelevant content,2026-06-10T11:48:36.401Z,true
complaint-676,user-916,wrong_time,in_app,REGX-001,User complaint: wrong time,2026-05-24T12:53:36.401Z,false
complaint-677,user-5957,too_many_notifications,sms,RISK-005,User complaint: too many notifications,2026-05-25T11:00:36.401Z,true
complaint-678,user-7351,wrong_time,whatsapp,RISK-003,User complaint: wrong time,2026-05-22T10:26:36.401Z,true
complaint-679,user-3485,too_many_notifications,whatsapp,TXNX-001,User complaint: too many notifications,2026-06-11T11:39:36.401Z,true
complaint-680,user-612,irrelevant_content,push,TXNX-004,User complaint: irrelevant content,2026-05-28T08:33:36.401Z,true
complaint-681,user-8295,too_many_notifications,push,TXNX-005,User complaint: too many notifications,2026-06-15T09:17:36.401Z,false
complaint-682,user-2583,missing_critical_notification,whatsapp,TXNX-002,User complaint: missing critical notification,2026-05-29T10:26:36.401Z,true
complaint-683,user-5269,irrelevant_content,push,MKTX-004,User complaint: irrelevant content,2026-06-07T11:00:36.401Z,true
complaint-684,user-2848,wrong_time,push,RISK-001,User complaint: wrong time,2026-05-31T11:24:36.401Z,false
complaint-685,user-9336,too_many_notifications,push,REGX-003,User complaint: too many notifications,2026-05-31T10:26:36.401Z,true
complaint-686,user-3514,too_many_notifications,in_app,TXNX-005,User complaint: too many notifications,2026-05-22T10:26:36.401Z,true
complaint-687,user-5852,too_many_notifications,whatsapp,RISK-004,User complaint: too many notifications,2026-05-28T10:26:36.401Z,true
complaint-688,user-1739,missing_critical_notification,sms,MKTX-003,User complaint: missing critical notification,2026-06-07T09:03:36.401Z,false
complaint-689,user-9890,irrelevant_content,in_app,RISK-002,User complaint: irrelevant content,2026-05-22T10:26:36.401Z,true
complaint-690,user-2026,missing_critical_notification,push,TXNX-002,User complaint: missing critical notification,2026-06-02T11:19:36.401Z,true
complaint-691,user-3330,wrong_channel,in_app,TXNX-001,User complaint: wrong channel,2026-06-12T09:33:36.401Z,false
complaint-692,user-304,too_many_notifications,in_app,TXNX-001,User complaint: too many notifications,2026-05-27T12:12:36.401Z,true
complaint-693,user-3748,wrong_time,whatsapp,SIPX-002,User complaint: wrong time,2026-06-10T11:13:36.401Z,true
complaint-694,user-5380,wrong_time,in_app,TXNX-003,User complaint: wrong time,2026-06-13T13:59:36.401Z,true
complaint-695,user-5050,too_many_notifications,whatsapp,TXNX-003,User complaint: too many notifications,2026-06-01T12:43:36.401Z,true
complaint-696,user-7424,wrong_time,push,TXNX-004,User complaint: wrong time,2026-05-19T13:51:36.401Z,true
complaint-697,user-2137,too_many_notifications,sms,TXNX-002,User complaint: too many notifications,2026-06-08T11:00:36.401Z,true
complaint-698,user-6527,irrelevant_content,sms,TXNX-003,User complaint: irrelevant content,2026-06-15T11:04:36.401Z,true
complaint-699,user-8548,irrelevant_content,email,TXNX-005,User complaint: irrelevant content,2026-05-28T12:24:36.401Z,false
complaint-700,user-869,wrong_time,whatsapp,TXNX-003,User complaint: wrong time,2026-06-02T10:13:36.401Z,true
complaint-701,user-1452,irrelevant_content,email,SIPX-001,User complaint: irrelevant content,2026-06-15T08:38:36.401Z,true
complaint-702,user-6471,too_many_notifications,email,TXNX-001,User complaint: too many notifications,2026-06-17T08:17:36.401Z,true
complaint-703,user-4096,wrong_time,email,TXNX-002,User complaint: wrong time,2026-05-27T10:26:36.401Z,true
complaint-704,user-4074,too_many_notifications,email,RISK-005,User complaint: too many notifications,2026-05-30T11:24:36.401Z,true
complaint-705,user-2098,too_many_notifications,email,RISK-001,User complaint: too many notifications,2026-06-15T09:16:36.401Z,true
complaint-706,user-3755,wrong_time,email,TXNX-005,User complaint: wrong time,2026-05-31T09:10:36.401Z,false
complaint-707,user-8925,irrelevant_content,email,TXNX-005,User complaint: irrelevant content,2026-05-26T10:26:36.401Z,true
complaint-708,user-2251,irrelevant_content,whatsapp,RISK-001,User complaint: irrelevant content,2026-06-09T13:43:36.401Z,false
complaint-709,user-1804,wrong_channel,sms,RISK-005,User complaint: wrong channel,2026-06-13T10:26:36.401Z,false
complaint-710,user-8406,missing_critical_notification,in_app,TXNX-004,User complaint: missing critical notification,2026-06-11T08:48:36.401Z,true
complaint-711,user-9474,missing_critical_notification,in_app,TXNX-004,User complaint: missing critical notification,2026-06-03T12:29:36.401Z,false
complaint-712,user-7736,too_many_notifications,sms,RISK-005,User complaint: too many notifications,2026-06-03T08:11:36.401Z,true
complaint-713,user-6337,too_many_notifications,email,TXNX-002,User complaint: too many notifications,2026-06-06T12:29:36.401Z,true
complaint-714,user-8231,too_many_notifications,in_app,RISK-001,User complaint: too many notifications,2026-05-23T12:42:36.401Z,true
complaint-715,user-1750,irrelevant_content,push,MKTX-001,User complaint: irrelevant content,2026-06-06T13:47:36.401Z,false
complaint-716,user-1142,too_many_notifications,sms,MKTX-002,User complaint: too many notifications,2026-05-27T09:48:36.401Z,true
complaint-717,user-8630,wrong_time,sms,RISK-005,User complaint: wrong time,2026-06-14T09:39:36.401Z,false
complaint-718,user-880,irrelevant_content,whatsapp,TXNX-003,User complaint: irrelevant content,2026-06-16T10:26:36.401Z,true
complaint-719,user-4034,wrong_channel,in_app,TXNX-003,User complaint: wrong channel,2026-05-24T09:32:36.401Z,true
complaint-720,user-406,too_many_notifications,sms,SIPX-003,User complaint: too many notifications,2026-06-01T08:25:36.401Z,false
complaint-721,user-5446,too_many_notifications,push,RISK-003,User complaint: too many notifications,2026-05-21T09:50:36.401Z,true
complaint-722,user-238,too_many_notifications,email,MKTX-001,User complaint: too many notifications,2026-05-19T13:41:36.401Z,true
complaint-723,user-3974,irrelevant_content,email,TXNX-002,User complaint: irrelevant content,2026-05-31T10:01:36.401Z,true
complaint-724,user-5994,too_many_notifications,sms,SIPX-004,User complaint: too many notifications,2026-06-05T09:57:36.401Z,true
complaint-725,user-3466,wrong_channel,in_app,TXNX-004,User complaint: wrong channel,2026-06-05T13:02:36.401Z,false
complaint-726,user-874,wrong_time,push,TXNX-001,User complaint: wrong time,2026-06-02T10:26:36.401Z,true
complaint-727,user-2556,wrong_time,push,RISK-002,User complaint: wrong time,2026-06-05T10:26:36.401Z,true
complaint-728,user-9849,wrong_time,in_app,MKTX-005,User complaint: wrong time,2026-06-02T12:06:36.401Z,true
complaint-729,user-3398,too_many_notifications,in_app,RISK-003,User complaint: too many notifications,2026-05-21T08:36:36.401Z,true
complaint-730,user-8167,too_many_notifications,in_app,SIPX-003,User complaint: too many notifications,2026-06-04T10:26:36.401Z,true
complaint-731,user-8320,wrong_channel,email,TXNX-005,User complaint: wrong channel,2026-06-12T10:05:36.401Z,false
complaint-732,user-9015,too_many_notifications,in_app,TXNX-004,User complaint: too many notifications,2026-06-08T11:12:36.401Z,true
complaint-733,user-8040,wrong_time,whatsapp,REGX-005,User complaint: wrong time,2026-06-01T10:26:36.401Z,false
complaint-734,user-9245,too_many_notifications,email,TXNX-005,User complaint: too many notifications,2026-06-09T13:21:36.401Z,false
complaint-735,user-1487,wrong_time,in_app,TXNX-004,User complaint: wrong time,2026-06-16T11:03:36.401Z,true
complaint-736,user-3972,wrong_time,push,SIPX-005,User complaint: wrong time,2026-05-25T12:50:36.401Z,false
complaint-737,user-1895,irrelevant_content,in_app,RISK-005,User complaint: irrelevant content,2026-05-20T13:13:36.401Z,true
complaint-738,user-9365,too_many_notifications,push,REGX-005,User complaint: too many notifications,2026-05-24T12:24:36.401Z,true
complaint-739,user-7762,too_many_notifications,in_app,SIPX-001,User complaint: too many notifications,2026-05-29T13:43:36.401Z,true
complaint-740,user-2338,irrelevant_content,whatsapp,REGX-001,User complaint: irrelevant content,2026-05-25T09:18:36.401Z,true
complaint-741,user-1600,wrong_time,push,TXNX-001,User complaint: wrong time,2026-05-25T12:42:36.401Z,true
complaint-742,user-7027,irrelevant_content,in_app,MKTX-005,User complaint: irrelevant content,2026-05-20T10:14:36.401Z,true
complaint-743,user-8850,missing_critical_notification,whatsapp,TXNX-002,User complaint: missing critical notification,2026-05-24T10:58:36.401Z,true
complaint-744,user-2320,irrelevant_content,sms,SIPX-002,User complaint: irrelevant content,2026-06-11T12:41:36.401Z,true
complaint-745,user-5750,irrelevant_content,sms,MKTX-001,User complaint: irrelevant content,2026-06-09T13:38:36.401Z,true
complaint-746,user-3133,wrong_time,push,TXNX-005,User complaint: wrong time,2026-06-01T09:25:36.401Z,true
complaint-747,user-6320,wrong_time,push,SIPX-004,User complaint: wrong time,2026-05-29T12:29:36.401Z,true
complaint-748,user-391,too_many_notifications,in_app,REGX-001,User complaint: too many notifications,2026-06-03T12:27:36.401Z,true
complaint-749,user-9917,too_many_notifications,in_app,RISK-001,User complaint: too many notifications,2026-06-15T10:26:36.401Z,false
complaint-750,user-7830,too_many_notifications,in_app,MKTX-001,User complaint: too many notifications,2026-05-28T10:26:36.401Z,true
complaint-751,user-2565,wrong_time,push,TXNX-005,User complaint: wrong time,2026-05-31T08:03:36.401Z,true
complaint-752,user-7958,irrelevant_content,push,SIPX-002,User complaint: irrelevant content,2026-05-21T12:15:36.401Z,true
